id,taskid,state,npcid,talk,rank
1206,100000309,0,9030006,是么，乌霄竟是法宝之灵……怪不得他的炼制之法这般精到。,1
1207,100000309,0,-1,他应该就是无间门傀儡一道的核心，若能将他除去……,2
1208,100000309,2,9030004,看来你已经知道乌霄的真身了。,1
1209,100000309,2,-1,可即便知道，想要除去他也并非易事。,2
1210,100000310,0,9030003,无间门大军已于无间战场集结，战事一触即发。,1
1211,100000310,2,9030006,第二场激战，终于要开始了。,1
1212,100000311,0,9030006,这次战斗，希望你把握机会，将乌霄仙人击杀。,1
1213,100000311,0,-1,的确，若少了乌霄的傀儡，无间门的军力定会锐减。,2
1214,100000311,2,9030004,我们的目标是乌霄，而乌霄因紫草之仇，也早已盯上了我们。,1
1215,100000311,2,-1,既然如此，那就看谁的本事更厉害了。,2
1216,100000312,0,9050001,你来了。到目前为止，无间门还算安稳。,1
1217,100000312,0,-1,这段时日，幸苦红雪天神在此镇守了。,2
1218,100000312,2,9050003,一路无事，这一次，无间门倒真是很安分。,1
1219,100000312,2,-1,越是安分，越感觉他们在背后做着什么不可告人的手段。,2
1220,100000313,0,9050003,不论如何，先听听夏皇陛下是作何打算。,1
1221,100000313,2,9050004,你们来得正好，我正有一事想同你们商议。,1
1222,100000314,0,9050004,无间门一直按兵不动，未摸清状况前，我方亦不敢轻举妄动。,1
1223,100000314,0,-1,可如果这样一直等下去，便称了那无间门的意。,2
1224,100000314,0,9050004,所以，希望你们二人，能够在开战前先行试探一二。,3
1225,100000314,2,9050003,开战前的试探么，此行凶险，临行之前还需多加准备。,1
1226,100000315,0,9050003,此次前往试探无间门的动向，有极大可能会遭遇乌霄的伏击。,1
1227,100000315,0,-1,他早就盯上了我二人，这也是理所应当之事。,2
1228,100000315,2,-1,你们果然出现了，不枉我在此等待许久。,1
1229,100000315,2,-1,这是我们台词才对，乌霄，既已在此相遇，今日便是你的死期。,2
1230,100000316,0,-1,出来吧，我的血云傀儡！给我将这二人彻底葬送！,1
1231,100000316,2,-1,乌霄，受死！,1
1232,100000316,2,-1,唔，竟会伤得如此之重……不过这也在我预料之中。玄机，就是现在！,2
1233,100000316,2,-1,什么，这阵法是！？,3
1234,100000317,0,9050006,纪宁小贼，不是只有你二人才会拉帮结伙，合力抗敌。,1
1235,100000317,0,-1,没错，拼上我这残缺之躯，今日定要你二人魂飞魄散！,2
1236,100000317,2,-1,这乌霄准备得好周全……看来，这次是我们大意了。,1
1237,100000317,2,9050003,阵法就由我扛住，你速速离开，去请救兵！,2
1238,100000318,0,9050004,什么，你说纪宁现被阵法所困？,1
1239,100000318,0,-1,乌霄玄机二人联手设下大阵，纪宁救我脱困，自己仍身在阵中。,2
1240,100000318,0,9050004,我这就排兵前去……唔！怎会，无间门怎会……在现在出兵！,3
1241,100000318,2,9050004,无间门出兵，战事已开。大夏……没有多余兵力可以营救纪宁。,1
1242,100000319,0,9050004,抱歉……,1
1243,100000319,0,-1,陛下也有自己的无奈，罢了，我会自行寻找办法救出纪宁。,2
1244,100000319,2,9050001,纪宁被困？你怎么不早来找我！,1
1245,100000320,0,9050006,小贼还敢回来？就凭你想破开此阵，可说是痴心妄想！,1
1246,100000320,0,-1,破得开破不开，不是你说了算！红雪天神，拜托你了！,2
1247,100000320,0,9050001,交给我吧，给我……破！,3
1248,100000320,2,9050006,怎么可能，这种实力……不好，乌霄，我们快走！,1
1249,100000320,2,-1,这玄机倒是果断，不然今日定要将这两人留下。,2
1250,100000321,0,9050004,太好了，你和纪宁二人都平安无事 。,1
1251,100000321,0,-1,这就不劳陛下费心了，还是说说现在的战况吧。,2
1252,100000321,2,9050004,自战斗开始以来，无间门的攻势便不是很活跃。,1
1253,100000321,2,-1,果然还是在拖延时间，他们到底想要做什么？,2
1254,100000322,0,9050003,不论那无间神王是打什么算盘，都不能让他逞心如意。,1
1255,100000322,0,-1,不错，他想拖时间，我们便增强攻势，让他必须正面迎击。,2
1256,100000322,2,9050003,少了乌霄的操控，此地的傀儡倒也少了几分灵气。,1
1257,100000323,0,9050003,无间门遭受的损失越大，无间神王就越难平静。,1
1258,100000323,2,-1,继续，继续，看看这无间神王能够忍到何时！,1
1259,100000324,0,9050004,我方的攻势卓有成效，无间门一方已现颓势。,1
1260,100000324,2,-1,不过，这未免也太顺利了。,1
1261,100000325,0,9050003,无间门损失了如此多的兵卒，无间神王竟还沉得住气？,1
1262,100000325,2,-1,阴谋，一定有阴谋。,1
1263,100000325,2,9050003,猜测也是无用……不如杀入无间门阵地，看看那神王到底在做什么。,2
1264,100000326,0,9050001,你们想杀入无间门阵地？不行，太危险了。,1
1265,100000326,0,-1,不入虎穴，焉得虎子，就让我们杀出一条血路！,2
1266,100000326,2,9050001,我就在这里等你们，神王法力高强，你可千万小心。,1
1267,100000327,0,9050007,终于到了么，你们可来得有点晚啊。,1
1268,100000327,0,-1,无间神王，刻意拖延时间，你到底有什么阴谋！,2
1269,100000327,2,9050007,阴谋？等你回到大夏，看到那一片狼藉的安澶、燕山，你便明白了！,1
1270,100000327,2,-1,混账，你到底做了什么！,2
1271,100000328,0,9050007,我无间门的主力早已渗透进大夏各郡，这里的军队，本就是弃子。,1
1272,100000328,0,-1,怎会……不，我绝不能让你的阴谋得逞！,2
1273,100000328,0,9050007,来都来了，不多坐一会儿再走么？众人合力，将此人留下！,3
1274,100000328,2,9050001,怎么了，为何这般焦急！,1
1275,100000328,2,-1,无间门的目的，是直接进攻大夏各郡！速去通知夏皇！,2
1276,100000329,0,9050004,大夏传令，已与你们所说内容相印证……想不到无间门竟设下这般诡计。,1
1277,100000329,2,9050003,事已至此，各郡只能分散自救。大夏纵然得胜，也是损失惨重。,1
1278,100000329,2,-1,自己的家园只能自己守护，我们需尽速返回安澶郡，扫灭敌军！,2
1279,100000330,0,9010002,终于回到了西府城！听得到交战声，一切还未太晚！,1
1280,100000330,2,9010001,公子，你可终于回来了！,1
1281,100000331,0,9010001,不久前，城外涌来大批妖兽围攻西府城，纪氏族人拼死奋战至今。,1
1282,100000331,0,-1,看来这就是无间门准备的攻势。既然我们已经回来，便叫它顷刻瓦解。,2
1283,100000331,2,9010004,宁儿，你们也来了！,1
1284,100000331,2,9010002,白叔，接下来就交给我们吧！,2
1285,100000332,0,-1,白叔在此奋战，我也不能落后。,1
1286,100000332,2,9010004,这片区域的攻势已渐缓和，你可去其他区域看看。,1
1287,100000333,0,9010001,空青蛇传来求援的讯息，还请速去支援。,1
1288,100000333,2,9010002,我在此维持护城大阵，青青就拜托你了！,1
1289,100000334,0,9010005,啊啊，我在这儿，快点将这群讨厌的凶兽赶走啦！,1
1290,100000334,2,9010005,多亏你，青青又活过来了哦！,1
1291,100000335,0,9010004,结束了，进攻的群兽尽皆逃散，西府城的危机已经解除。,1
1292,100000335,0,-1,若少了之前布下的护城大阵，后果真是难以想象。,2
1293,100000335,2,9010002,终于挺过了……我纪氏果然不会为这点攻势打垮。,1
1294,100000335,2,-1,西府城既已平安，我们还是快点赶往安澶城吧。,2
1295,100000336,0,9020007,你们来了……看来西府城的危机已经平息。,1
1296,100000336,0,9020005,师姐，安澶城的状况如何？,2
1297,100000336,0,9020007,北山氏正在指挥抗战，或许正需要支援。,3
1298,100000336,2,9020001,你们来得还真晚……再晚些，恐怕就没出场机会了呢……,1
1299,100000336,2,-1,北山兄，你受伤了！这是……背后的伤！怎么回事！,2
1300,100000337,0,9020001,北山氏的内部也有无间门的人……小心……,1
1301,100000337,0,9020005,并无大碍，只是晕过去了。,2
1302,100000337,2,-1,北山氏的队伍里若有内奸，我们要如何分辨？,1
1303,100000337,2,9020005,简单，只要是向我方攻击的，便是敌人！,2
1304,100000338,0,9020005,前面那帮北山卫兵正在向自己人下黑手，看来就是他们了！,1
1305,100000338,0,-1,我现在，就将这群背叛者清理干净！,2
1306,100000338,2,9020005,干得好，就这样将所有无间门之人逐出安澶城！,1
1307,100000339,0,9020005,是时候主动出击了，城外的邪修就靠你对付了。,1
1308,100000339,2,9020005,接下来就是最后了，一举将指挥进攻的敌方大将讨伐吧！,1
1309,100000340,0,9020009,又是你，每次、每次都是你在碍事！,1
1310,100000340,0,-1,在嫌别人碍事前，先看看自己做了什么吧！,2
1311,100000340,2,9020009,留得青山在不怕没柴烧……撤！,1
1312,100000341,0,9020005,敌方首领已败退，看来安澶城的这场仗这是我们的胜利。,1
1313,100000341,2,9020001,多亏你们的丹药，我已经好多了……多谢你们，保护了安澶城。,1
1314,100000341,2,9020001,北山兄哪里的话！好好养病，伤好后，我们再一起喝酒！,2
1315,100000342,0,9030003,王都虽遭受攻击，但在金甲禁军的出动下已经平息。,1
1316,100000342,2,9030004,看来，无间门进攻的主力还是放在下方的各郡郡城。,1
1317,100000342,2,-1,的确，兵力充盈的王都遭到的冲击无疑是最小的，却不知大夏整体如何。,2
1318,100000343,0,9030006,你们既然出现在这里，相比安澶郡的乱事已经平息。,1
1319,100000343,0,-1,陛下，不知其他郡城的状况……,2
1320,100000343,2,9030006,有近半数郡城陷落……我虽派遣军队夺回失地，但损失实难计量。,1
1321,100000344,0,9030004,这次的损失果然太大，如果我们能提前看破无间门的伪装……,1
1322,100000344,0,-1,亡羊补牢，为时不晚，先去找惜月郡主商量一下吧。,2
1323,100000344,2,9030003,要想提前预防无间门的渗透，我们需要可靠的情报来源。,1
1324,100000344,2,-1,情报么……看来又要求助师尊的一梦三界之法了。,2
1325,100000345,0,9040001,师尊已料到你们的来意，快过来吧。,1
1326,100000345,2,9040002,我已料见你们的困扰，但即便是为师的一梦三界之法，也无法洞悉一切。,1
1327,100000345,2,-1,师尊，若真是如此，我们要如何防备无间门的阴谋。,2
1328,100000346,0,9040002,无间门刻意避开我的探查，你们要做的，便是找出无间门的布局。,1
1329,100000346,2,9040003,据师尊所言，无间门能够布下阻碍探查的灵障。,1
1330,100000346,2,-1,却不知产生灵障的事物是何模样。,2
1331,100000346,2,9040003,可能是一件不起眼的碎瓦，亦可能是某个混迹凡尘的人……,3
1332,100000347,0,9040003,不论这无间门布下的事物为何，总得先找到再说。,1
1333,100000347,0,-1,心急吃不了热豆腐，就先从西府城开始探查吧。,2
1334,100000347,2,9040001,你们离开后，方寸山一脉也会一同出力，对三界内的可疑之处进行探查。,1
1335,100000347,2,-1,多谢师兄出手！,2
1336,100000348,0,9010002,西府城内之事，秋叶姐最为了解，先去问问她吧。,1
1337,100000348,2,9010001,西府城近来无甚异状……不知你是在找何物？,1
1338,100000348,2,-1,这个嘛，连我自己也不知道。,2
1339,100000349,0,9010001,若是这种连外形都不甚明了的东西，我倒也真的爱莫能助。,1
1340,100000349,0,-1,这不是秋叶姐的错，剩下的我们自己来就好。,2
1341,100000349,2,9010002,果然没这么简单，看来只能问问其他人了。,1
1342,100000349,2,9010002,白叔似乎发现了异样，快去看一看吧。,2
1343,100000350,0,9010004,我发现当年许离布下阵旗之处，似乎又立起了旗帜……,1
1344,100000350,0,-1,真是可疑，莫非这就是无间门布下的手段？就让我去取些来看看。,2
1345,100000350,2,9010004,你采集来的这些旗帜，似乎隐隐散发出遮蔽神识的气息。,1
1346,100000350,2,-1,看来，无间门就是用这些东西遮蔽了我方的探查。,2
1347,100000351,0,9010002,知道了无间门的手段，便可安心清除了。,1
1348,100000351,2,9010001,我已吩咐下去，令黑甲卫将纪氏领地内的不明旗帜尽皆拔除。,1
1349,100000352,0,9010002,既然已经将那些旗帜拔除，纪氏便再无后顾之忧。,1
1350,100000352,0,-1,无间门的手段只是这些旗帜？我感觉事情并没有这么简单。,2
1351,100000352,2,9010001,空青蛇似乎感觉到了什么异样，希望你能前去查看。,1
1352,100000353,0,9010005,我方才路过矿脉附近时，感受了一股奇怪的气息……,1
1353,100000353,2,9010005,这矿石内竟嵌入了空间阵法！莫非无间门便是利用此物往来！,1
1354,100000353,2,-1,果然还有后手！解决了此物，方可安心前往安澶城。,2
1355,100000354,0,9020006,你们要在安澶城寻找无间门布下的手段？,1
