id,object_name,object_icon,color,object_type,object_rank,profession,stacklimit,usedlevel,sellid,sellgold,auction,use_type,result,describe,buynumber,price,time,usenumber
144162280,八阶寒冥手套,143162220,3,14,162,2,1,7080,215514001,109568,2102,6,-1,人物装备,0,0,0,1
144162290,九阶寒冥手套,143162220,3,14,162,2,1,9090,215514001,219136,2102,6,-1,人物装备,0,0,0,1
144162300,十阶寒冥手套,143162220,3,14,162,2,1,11100,215514001,438272,2102,6,-1,人物装备,0,0,0,1
144162320,二阶混元手套,143162320,3,14,162,3,1,20,215514001,214,2103,6,-1,人物装备,0,0,0,1
144162330,三阶混元手套,143162320,3,14,162,3,1,30,215514001,856,2103,6,-1,人物装备,0,0,0,1
144162340,四阶混元手套,143162320,3,14,162,3,1,40,215514001,3424,2103,6,-1,人物装备,0,0,0,1
144162350,五阶混元手套,143162320,3,14,162,3,1,1050,215514001,13696,2103,6,-1,人物装备,0,0,0,1
144162360,六阶混元手套,143162320,3,14,162,3,1,3060,215514001,27392,2103,6,-1,人物装备,0,0,0,1
144162370,七阶混元手套,143162320,3,14,162,3,1,5070,215514001,54784,2103,6,-1,人物装备,0,0,0,1
144162380,八阶混元手套,143162320,3,14,162,3,1,7080,215514001,109568,2103,6,-1,人物装备,0,0,0,1
144162390,九阶混元手套,143162320,3,14,162,3,1,9090,215514001,219136,2103,6,-1,人物装备,0,0,0,1
144162400,十阶混元手套,143162320,3,14,162,3,1,11100,215514001,438272,2103,6,-1,人物装备,0,0,0,1
144162410,十一阶天罡手套,143162120,3,14,162,1,1,13110,215514001,438272,2101,6,-1,人物装备,0,0,0,1
144162420,十二阶天罡手套,143162120,3,14,162,1,1,15120,215514001,438272,2101,6,-1,人物装备,0,0,0,1
144162510,十一阶寒冥手套,143162220,3,14,162,2,1,13110,215514001,438272,2102,6,-1,人物装备,0,0,0,1
144162520,十二阶寒冥手套,143162220,3,14,162,2,1,15120,215514001,438272,2102,6,-1,人物装备,0,0,0,1
144162610,十一阶混元手套,143162320,3,14,162,3,1,13110,215514001,438272,2103,6,-1,人物装备,0,0,0,1
144162620,十二阶混元手套,143162320,3,14,162,3,1,15120,215514001,438272,2103,6,-1,人物装备,0,0,0,1
144163040,四阶纯阳玄武甲,141163040,3,14,163,0,1,40,215514001,10000,2601,6,-1,人物装备,0,0,0,1
144163060,六阶纯阳玄武甲,141163060,3,14,163,0,1,3060,215514001,10000,2601,6,-1,人物装备,0,0,0,1
144163080,八阶纯阳玄武甲,141163080,3,14,163,0,1,7080,215514001,10000,2601,6,-1,人物装备,0,0,0,1
144163090,九阶纯阳玄武甲,141163090,3,14,163,0,1,9090,215514001,10000,2601,6,-1,人物装备,0,0,0,1
144163100,十阶纯阳玄武甲,141163100,3,14,163,0,1,11100,215514001,10000,2601,6,-1,人物装备,0,0,0,1
144164040,四阶纯阳青龙珠,141164040,3,14,164,0,1,40,215514001,10000,2602,6,-1,人物装备,0,0,0,1
144164060,六阶纯阳青龙珠,141164060,3,14,164,0,1,3060,215514001,10000,2602,6,-1,人物装备,0,0,0,1
144164080,八阶纯阳青龙珠,141164080,3,14,164,0,1,7080,215514001,10000,2602,6,-1,人物装备,0,0,0,1
144164090,九阶纯阳青龙珠,141164090,3,14,164,0,1,9090,215514001,10000,2602,6,-1,人物装备,0,0,0,1
144164100,十阶纯阳青龙珠,141164100,3,14,164,0,1,11100,215514001,10000,2602,6,-1,人物装备,0,0,0,1
144165040,四阶纯阳白虎牙,141165040,3,14,165,0,1,40,215514001,10000,2603,6,-1,人物装备,0,0,0,1
144165060,六阶纯阳白虎牙,141165060,3,14,165,0,1,3060,215514001,10000,2603,6,-1,人物装备,0,0,0,1
144165080,八阶纯阳白虎牙,141165080,3,14,165,0,1,7080,215514001,10000,2603,6,-1,人物装备,0,0,0,1
144165090,九阶纯阳白虎牙,141165090,3,14,165,0,1,9090,215514001,10000,2603,6,-1,人物装备,0,0,0,1
144165100,十阶纯阳白虎牙,141165100,3,14,165,0,1,11100,215514001,10000,2603,6,-1,人物装备,0,0,0,1
144166040,四阶纯阳朱雀羽,141166040,3,14,166,0,1,40,215514001,10000,2604,6,-1,人物装备,0,0,0,1
144166060,六阶纯阳朱雀羽,141166060,3,14,166,0,1,3060,215514001,10000,2604,6,-1,人物装备,0,0,0,1
144166080,八阶纯阳朱雀羽,141166080,3,14,166,0,1,7080,215514001,10000,2604,6,-1,人物装备,0,0,0,1
144166090,九阶纯阳朱雀羽,141166090,3,14,166,0,1,9090,215514001,10000,2604,6,-1,人物装备,0,0,0,1
144166100,十阶纯阳朱雀羽,141166100,3,14,166,0,1,11100,215514001,10000,2604,6,-1,人物装备,0,0,0,1
145151110,寂灭护肩,145151110,2,14,151,1,1,1,215514001,34,1001,6,-1,人物装备,0,0,0,1
145151120,二阶寂灭护肩,145151110,2,14,151,1,1,20,215514001,68,1001,6,-1,人物装备,0,0,0,1
145151130,三阶寂灭护肩,145151110,2,14,151,1,1,30,215514001,268,1001,6,-1,人物装备,0,0,0,1
145151140,四阶寂灭护肩,145151110,2,14,151,1,1,40,215514001,1072,1001,6,-1,人物装备,0,0,0,1
145151150,五阶寂灭护肩,145151110,2,14,151,1,1,1050,215514001,4288,1001,6,-1,人物装备,0,0,0,1
145151160,六阶寂灭护肩,145151110,2,14,151,1,1,3060,215514001,8576,1001,6,-1,人物装备,0,0,0,1
145151170,七阶寂灭护肩,145151110,2,14,151,1,1,5070,215514001,17152,1001,6,-1,人物装备,0,0,0,1
145151180,八阶寂灭护肩,145151110,2,14,151,1,1,7080,215514001,34304,1001,6,-1,人物装备,0,0,0,1
145151190,九阶寂灭护肩,145151110,2,14,151,1,1,9090,215514001,68608,1001,6,-1,人物装备,0,0,0,1
145151200,十阶寂灭护肩,145151110,2,14,151,1,1,11100,215514001,137216,1001,6,-1,人物装备,0,0,0,1
145151210,九阳护肩,145151210,2,14,151,2,1,1,215514001,34,1002,6,-1,人物装备,0,0,0,1
145151220,二阶九阳护肩,145151210,2,14,151,2,1,20,215514001,68,1002,6,-1,人物装备,0,0,0,1
145151230,三阶九阳护肩,145151210,2,14,151,2,1,30,215514001,268,1002,6,-1,人物装备,0,0,0,1
145151240,四阶九阳护肩,145151210,2,14,151,2,1,40,215514001,1072,1002,6,-1,人物装备,0,0,0,1
145151250,五阶九阳护肩,145151210,2,14,151,2,1,1050,215514001,4288,1002,6,-1,人物装备,0,0,0,1
145151260,六阶九阳护肩,145151210,2,14,151,2,1,3060,215514001,8576,1002,6,-1,人物装备,0,0,0,1
145151270,七阶九阳护肩,145151210,2,14,151,2,1,5070,215514001,17152,1002,6,-1,人物装备,0,0,0,1
145151280,八阶九阳护肩,145151210,2,14,151,2,1,7080,215514001,34304,1002,6,-1,人物装备,0,0,0,1
145151290,九阶九阳护肩,145151210,2,14,151,2,1,9090,215514001,68608,1002,6,-1,人物装备,0,0,0,1
145151300,十阶九阳护肩,145151210,2,14,151,2,1,11100,215514001,137216,1002,6,-1,人物装备,0,0,0,1
145151310,神铁护肩,145151310,2,14,151,3,1,1,215514001,34,1003,6,-1,人物装备,0,0,0,1
145151320,二阶神铁护肩,145151310,2,14,151,3,1,20,215514001,68,1003,6,-1,人物装备,0,0,0,1
145151330,三阶神铁护肩,145151310,2,14,151,3,1,30,215514001,268,1003,6,-1,人物装备,0,0,0,1
145151340,四阶神铁护肩,145151310,2,14,151,3,1,40,215514001,1072,1003,6,-1,人物装备,0,0,0,1
145151350,五阶神铁护肩,145151310,2,14,151,3,1,1050,215514001,4288,1003,6,-1,人物装备,0,0,0,1
145151360,六阶神铁护肩,145151310,2,14,151,3,1,3060,215514001,8576,1003,6,-1,人物装备,0,0,0,1
145151370,七阶神铁护肩,145151310,2,14,151,3,1,5070,215514001,17152,1003,6,-1,人物装备,0,0,0,1
145151380,八阶神铁护肩,145151310,2,14,151,3,1,7080,215514001,34304,1003,6,-1,人物装备,0,0,0,1
145151390,九阶神铁护肩,145151310,2,14,151,3,1,9090,215514001,68608,1003,6,-1,人物装备,0,0,0,1
145151400,十阶神铁护肩,145151310,2,14,151,3,1,11100,215514001,137216,1003,6,-1,人物装备,0,0,0,1
145151410,十一阶寂灭护肩,145151110,2,14,151,1,1,13110,215514001,137216,1001,6,-1,人物装备,0,0,0,1
145151420,十二阶寂灭护肩,145151110,2,14,151,1,1,15120,215514001,137216,1001,6,-1,人物装备,0,0,0,1
145151510,十一阶九阳护肩,145151210,2,14,151,2,1,13110,215514001,137216,1002,6,-1,人物装备,0,0,0,1
145151520,十二阶九阳护肩,145151210,2,14,151,2,1,15120,215514001,137216,1002,6,-1,人物装备,0,0,0,1
145151610,十一阶神铁护肩,145151310,2,14,151,3,1,13110,215514001,137216,1003,6,-1,人物装备,0,0,0,1
145151620,十二阶神铁护肩,145151310,2,14,151,3,1,15120,215514001,137216,1003,6,-1,人物装备,0,0,0,1
145152101,新手战甲,145152101,2,14,152,1,1,1,215514001,32,1101,6,-1,人物装备,0,0,0,1
145152110,寂灭战甲,145152101,2,14,152,1,1,1,215514001,80,1101,6,-1,人物装备,0,0,0,1
145152120,二阶寂灭战甲,145152101,2,14,152,1,1,20,215514001,160,1101,6,-1,人物装备,0,0,0,1
145152130,三阶寂灭战甲,145152101,2,14,152,1,1,30,215514001,640,1101,6,-1,人物装备,0,0,0,1
145152140,四阶寂灭战甲,145152101,2,14,152,1,1,40,215514001,2560,1101,6,-1,人物装备,0,0,0,1
145152150,五阶寂灭战甲,145152101,2,14,152,1,1,1050,215514001,10240,1101,6,-1,人物装备,0,0,0,1
145152160,六阶寂灭战甲,145152101,2,14,152,1,1,3060,215514001,20480,1101,6,-1,人物装备,0,0,0,1
145152170,七阶寂灭战甲,145152101,2,14,152,1,1,5070,215514001,40960,1101,6,-1,人物装备,0,0,0,1
145152180,八阶寂灭战甲,145152101,2,14,152,1,1,7080,215514001,81920,1101,6,-1,人物装备,0,0,0,1
145152190,九阶寂灭战甲,145152101,2,14,152,1,1,9090,215514001,163840,1101,6,-1,人物装备,0,0,0,1
145152200,十阶寂灭战甲,145152101,2,14,152,1,1,11100,215514001,327680,1101,6,-1,人物装备,0,0,0,1
145152201,新手战甲,145152201,2,14,152,2,1,1,215514001,32,1102,6,-1,人物装备,0,0,0,1
145152210,九阳战甲,145152201,2,14,152,2,1,1,215514001,80,1102,6,-1,人物装备,0,0,0,1
145152220,二阶九阳战甲,145152201,2,14,152,2,1,20,215514001,160,1102,6,-1,人物装备,0,0,0,1
145152230,三阶九阳战甲,145152201,2,14,152,2,1,30,215514001,640,1102,6,-1,人物装备,0,0,0,1
145152240,四阶九阳战甲,145152201,2,14,152,2,1,40,215514001,2560,1102,6,-1,人物装备,0,0,0,1
145152250,五阶九阳战甲,145152201,2,14,152,2,1,1050,215514001,10240,1102,6,-1,人物装备,0,0,0,1
145152260,六阶九阳战甲,145152201,2,14,152,2,1,3060,215514001,20480,1102,6,-1,人物装备,0,0,0,1
145152270,七阶九阳战甲,145152201,2,14,152,2,1,5070,215514001,40960,1102,6,-1,人物装备,0,0,0,1
145152280,八阶九阳战甲,145152201,2,14,152,2,1,7080,215514001,81920,1102,6,-1,人物装备,0,0,0,1
145152290,九阶九阳战甲,145152201,2,14,152,2,1,9090,215514001,163840,1102,6,-1,人物装备,0,0,0,1
145152300,十阶九阳战甲,145152201,2,14,152,2,1,11100,215514001,327680,1102,6,-1,人物装备,0,0,0,1
145152301,新手战甲,145152301,2,14,152,3,1,1,215514001,32,1103,6,-1,人物装备,0,0,0,1
145152310,神铁法袍,145152301,2,14,152,3,1,1,215514001,80,1103,6,-1,人物装备,0,0,0,1
145152320,二阶神铁法袍,145152301,2,14,152,3,1,20,215514001,160,1103,6,-1,人物装备,0,0,0,1
145152330,三阶神铁法袍,145152301,2,14,152,3,1,30,215514001,640,1103,6,-1,人物装备,0,0,0,1
145152340,四阶神铁法袍,145152301,2,14,152,3,1,40,215514001,2560,1103,6,-1,人物装备,0,0,0,1
145152350,五阶神铁法袍,145152301,2,14,152,3,1,1050,215514001,10240,1103,6,-1,人物装备,0,0,0,1
145152360,六阶神铁法袍,145152301,2,14,152,3,1,3060,215514001,20480,1103,6,-1,人物装备,0,0,0,1
145152370,七阶神铁法袍,145152301,2,14,152,3,1,5070,215514001,40960,1103,6,-1,人物装备,0,0,0,1
145152380,八阶神铁法袍,145152301,2,14,152,3,1,7080,215514001,81920,1103,6,-1,人物装备,0,0,0,1
145152390,九阶神铁法袍,145152301,2,14,152,3,1,9090,215514001,163840,1103,6,-1,人物装备,0,0,0,1
145152400,十阶神铁法袍,145152301,2,14,152,3,1,11100,215514001,327680,1103,6,-1,人物装备,0,0,0,1
145152410,十一阶寂灭战甲,145152101,2,14,152,1,1,13110,215514001,327680,1101,6,-1,人物装备,0,0,0,1
145152420,十二阶寂灭战甲,145152101,2,14,152,1,1,15120,215514001,327680,1101,6,-1,人物装备,0,0,0,1
145152510,十一阶九阳战甲,145152201,2,14,152,2,1,13110,215514001,327680,1102,6,-1,人物装备,0,0,0,1
145152520,十二阶九阳战甲,145152201,2,14,152,2,1,15120,215514001,327680,1102,6,-1,人物装备,0,0,0,1
145152610,十一阶神铁法袍,145152301,2,14,152,3,1,13110,215514001,327680,1103,6,-1,人物装备,0,0,0,1
145152620,十二阶神铁法袍,145152301,2,14,152,3,1,15120,215514001,327680,1103,6,-1,人物装备,0,0,0,1
145153110,寂灭护腿,145153110,2,14,153,1,1,1,215514001,40,1201,6,-1,人物装备,0,0,0,1
145153120,二阶寂灭护腿,145153110,2,14,153,1,1,20,215514001,80,1201,6,-1,人物装备,0,0,0,1
145153130,三阶寂灭护腿,145153110,2,14,153,1,1,30,215514001,320,1201,6,-1,人物装备,0,0,0,1
145153140,四阶寂灭护腿,145153110,2,14,153,1,1,40,215514001,1280,1201,6,-1,人物装备,0,0,0,1
145153150,五阶寂灭护腿,145153110,2,14,153,1,1,1050,215514001,5120,1201,6,-1,人物装备,0,0,0,1
145153160,六阶寂灭护腿,145153110,2,14,153,1,1,3060,215514001,10240,1201,6,-1,人物装备,0,0,0,1
145153170,七阶寂灭护腿,145153110,2,14,153,1,1,5070,215514001,20480,1201,6,-1,人物装备,0,0,0,1
145153180,八阶寂灭护腿,145153110,2,14,153,1,1,7080,215514001,40960,1201,6,-1,人物装备,0,0,0,1
145153190,九阶寂灭护腿,145153110,2,14,153,1,1,9090,215514001,81920,1201,6,-1,人物装备,0,0,0,1
145153200,十阶寂灭护腿,145153110,2,14,153,1,1,11100,215514001,163840,1201,6,-1,人物装备,0,0,0,1
145153210,九阳护腿,145153210,2,14,153,2,1,1,215514001,40,1202,6,-1,人物装备,0,0,0,1
145153220,二阶九阳护腿,145153210,2,14,153,2,1,20,215514001,80,1202,6,-1,人物装备,0,0,0,1
145153230,三阶九阳护腿,145153210,2,14,153,2,1,30,215514001,320,1202,6,-1,人物装备,0,0,0,1
145153240,四阶九阳护腿,145153210,2,14,153,2,1,40,215514001,1280,1202,6,-1,人物装备,0,0,0,1
145153250,五阶九阳护腿,145153210,2,14,153,2,1,1050,215514001,5120,1202,6,-1,人物装备,0,0,0,1
145153260,六阶九阳护腿,145153210,2,14,153,2,1,3060,215514001,10240,1202,6,-1,人物装备,0,0,0,1
145153270,七阶九阳护腿,145153210,2,14,153,2,1,5070,215514001,20480,1202,6,-1,人物装备,0,0,0,1
145153280,八阶九阳护腿,145153210,2,14,153,2,1,7080,215514001,40960,1202,6,-1,人物装备,0,0,0,1
145153290,九阶九阳护腿,145153210,2,14,153,2,1,9090,215514001,81920,1202,6,-1,人物装备,0,0,0,1
145153300,十阶九阳护腿,145153210,2,14,153,2,1,11100,215514001,163840,1202,6,-1,人物装备,0,0,0,1
145153310,神铁护腿,145153310,2,14,153,3,1,1,215514001,40,1203,6,-1,人物装备,0,0,0,1
145153320,二阶神铁护腿,145153310,2,14,153,3,1,20,215514001,80,1203,6,-1,人物装备,0,0,0,1
145153330,三阶神铁护腿,145153310,2,14,153,3,1,30,215514001,320,1203,6,-1,人物装备,0,0,0,1
145153340,四阶神铁护腿,145153310,2,14,153,3,1,40,215514001,1280,1203,6,-1,人物装备,0,0,0,1
145153350,五阶神铁护腿,145153310,2,14,153,3,1,1050,215514001,5120,1203,6,-1,人物装备,0,0,0,1
145153360,六阶神铁护腿,145153310,2,14,153,3,1,3060,215514001,10240,1203,6,-1,人物装备,0,0,0,1
145153370,七阶神铁护腿,145153310,2,14,153,3,1,5070,215514001,20480,1203,6,-1,人物装备,0,0,0,1
145153380,八阶神铁护腿,145153310,2,14,153,3,1,7080,215514001,40960,1203,6,-1,人物装备,0,0,0,1
145153390,九阶神铁护腿,145153310,2,14,153,3,1,9090,215514001,81920,1203,6,-1,人物装备,0,0,0,1
145153400,十阶神铁护腿,145153310,2,14,153,3,1,11100,215514001,163840,1203,6,-1,人物装备,0,0,0,1
145153410,十一阶寂灭护腿,145153110,2,14,153,1,1,13110,215514001,163840,1201,6,-1,人物装备,0,0,0,1
145153420,十二阶寂灭护腿,145153110,2,14,153,1,1,15120,215514001,163840,1201,6,-1,人物装备,0,0,0,1
145153510,十一阶九阳护腿,145153210,2,14,153,2,1,13110,215514001,163840,1202,6,-1,人物装备,0,0,0,1
145153520,十二阶九阳护腿,145153210,2,14,153,2,1,15120,215514001,163840,1202,6,-1,人物装备,0,0,0,1
145153610,十一阶神铁护腿,145153310,2,14,153,3,1,13110,215514001,163840,1203,6,-1,人物装备,0,0,0,1
145153620,十二阶神铁护腿,145153310,2,14,153,3,1,15120,215514001,163840,1203,6,-1,人物装备,0,0,0,1
145154110,寂灭护腕,145154110,2,14,154,1,1,1,215514001,54,1301,6,-1,人物装备,0,0,0,1
145154120,二阶寂灭护腕,145154110,2,14,154,1,1,20,215514001,108,1301,6,-1,人物装备,0,0,0,1
145154130,三阶寂灭护腕,145154110,2,14,154,1,1,30,215514001,428,1301,6,-1,人物装备,0,0,0,1
145154140,四阶寂灭护腕,145154110,2,14,154,1,1,40,215514001,1712,1301,6,-1,人物装备,0,0,0,1
145154150,五阶寂灭护腕,145154110,2,14,154,1,1,1050,215514001,6848,1301,6,-1,人物装备,0,0,0,1
145154160,六阶寂灭护腕,145154110,2,14,154,1,1,3060,215514001,13696,1301,6,-1,人物装备,0,0,0,1
145154170,七阶寂灭护腕,145154110,2,14,154,1,1,5070,215514001,27392,1301,6,-1,人物装备,0,0,0,1
145154180,八阶寂灭护腕,145154110,2,14,154,1,1,7080,215514001,54784,1301,6,-1,人物装备,0,0,0,1
145154190,九阶寂灭护腕,145154110,2,14,154,1,1,9090,215514001,109568,1301,6,-1,人物装备,0,0,0,1
145154200,十阶寂灭护腕,145154110,2,14,154,1,1,11100,215514001,219136,1301,6,-1,人物装备,0,0,0,1
145154210,九阳护腕,145154210,2,14,154,2,1,1,215514001,54,1302,6,-1,人物装备,0,0,0,1
145154220,二阶九阳护腕,145154210,2,14,154,2,1,20,215514001,108,1302,6,-1,人物装备,0,0,0,1
145154230,三阶九阳护腕,145154210,2,14,154,2,1,30,215514001,428,1302,6,-1,人物装备,0,0,0,1
145154240,四阶九阳护腕,145154210,2,14,154,2,1,40,215514001,1712,1302,6,-1,人物装备,0,0,0,1
145154250,五阶九阳护腕,145154210,2,14,154,2,1,1050,215514001,6848,1302,6,-1,人物装备,0,0,0,1
145154260,六阶九阳护腕,145154210,2,14,154,2,1,3060,215514001,13696,1302,6,-1,人物装备,0,0,0,1
145154270,七阶九阳护腕,145154210,2,14,154,2,1,5070,215514001,27392,1302,6,-1,人物装备,0,0,0,1
145154280,八阶九阳护腕,145154210,2,14,154,2,1,7080,215514001,54784,1302,6,-1,人物装备,0,0,0,1
145154290,九阶九阳护腕,145154210,2,14,154,2,1,9090,215514001,109568,1302,6,-1,人物装备,0,0,0,1
145154300,十阶九阳护腕,145154210,2,14,154,2,1,11100,215514001,219136,1302,6,-1,人物装备,0,0,0,1
145154310,神铁护腕,145154310,2,14,154,3,1,1,215514001,54,1303,6,-1,人物装备,0,0,0,1
145154320,二阶神铁护腕,145154310,2,14,154,3,1,20,215514001,108,1303,6,-1,人物装备,0,0,0,1
145154330,三阶神铁护腕,145154310,2,14,154,3,1,30,215514001,428,1303,6,-1,人物装备,0,0,0,1
145154340,四阶神铁护腕,145154310,2,14,154,3,1,40,215514001,1712,1303,6,-1,人物装备,0,0,0,1
145154350,五阶神铁护腕,145154310,2,14,154,3,1,1050,215514001,6848,1303,6,-1,人物装备,0,0,0,1
145154360,六阶神铁护腕,145154310,2,14,154,3,1,3060,215514001,13696,1303,6,-1,人物装备,0,0,0,1
145154370,七阶神铁护腕,145154310,2,14,154,3,1,5070,215514001,27392,1303,6,-1,人物装备,0,0,0,1
145154380,八阶神铁护腕,145154310,2,14,154,3,1,7080,215514001,54784,1303,6,-1,人物装备,0,0,0,1
145154390,九阶神铁护腕,145154310,2,14,154,3,1,9090,215514001,109568,1303,6,-1,人物装备,0,0,0,1
145154400,十阶神铁护腕,145154310,2,14,154,3,1,11100,215514001,219136,1303,6,-1,人物装备,0,0,0,1
145154410,十一阶寂灭护腕,145154110,2,14,154,1,1,13110,215514001,219136,1301,6,-1,人物装备,0,0,0,1
145154420,十二阶寂灭护腕,145154110,2,14,154,1,1,15120,215514001,219136,1301,6,-1,人物装备,0,0,0,1
145154510,十一阶九阳护腕,145154210,2,14,154,2,1,13110,215514001,219136,1302,6,-1,人物装备,0,0,0,1
145154520,十二阶九阳护腕,145154210,2,14,154,2,1,15120,215514001,219136,1302,6,-1,人物装备,0,0,0,1
145154610,十一阶神铁护腕,145154310,2,14,154,3,1,13110,215514001,219136,1303,6,-1,人物装备,0,0,0,1
145154620,十二阶神铁护腕,145154310,2,14,154,3,1,15120,215514001,219136,1303,6,-1,人物装备,0,0,0,1
145155110,寂灭腰带,145155110,2,14,155,1,1,1,215514001,40,1401,6,-1,人物装备,0,0,0,1
145155120,二阶寂灭腰带,145155110,2,14,155,1,1,20,215514001,80,1401,6,-1,人物装备,0,0,0,1
145155130,三阶寂灭腰带,145155110,2,14,155,1,1,30,215514001,320,1401,6,-1,人物装备,0,0,0,1
145155140,四阶寂灭腰带,145155110,2,14,155,1,1,40,215514001,1280,1401,6,-1,人物装备,0,0,0,1
145155150,五阶寂灭腰带,145155110,2,14,155,1,1,1050,215514001,5120,1401,6,-1,人物装备,0,0,0,1
145155160,六阶寂灭腰带,145155110,2,14,155,1,1,3060,215514001,10240,1401,6,-1,人物装备,0,0,0,1
145155170,七阶寂灭腰带,145155110,2,14,155,1,1,5070,215514001,20480,1401,6,-1,人物装备,0,0,0,1
145155180,八阶寂灭腰带,145155110,2,14,155,1,1,7080,215514001,40960,1401,6,-1,人物装备,0,0,0,1
145155190,九阶寂灭腰带,145155110,2,14,155,1,1,9090,215514001,81920,1401,6,-1,人物装备,0,0,0,1
145155200,十阶寂灭腰带,145155110,2,14,155,1,1,11100,215514001,163840,1401,6,-1,人物装备,0,0,0,1
145155210,九阳腰带,145155210,2,14,155,2,1,1,215514001,40,1402,6,-1,人物装备,0,0,0,1
