id,monsterid,name,monster_type,level,hp,mp,minattack,maxattack,mindef,maxdef,hitrate,dodgerate,crit,critresistrate,luckyValue,damageadd,damageless,hurtless,finnaldamageladd,skillid,attacktype,followditance,movedistance,relivetime,attackcd,blood,resistbuff,dietimes,share,effect,autorecoverhp,levelup,speed
1240,913101,盗宝邪修,1,50,34000,0,2600,2600,0,0,300,800,600,300,0,0,0,0,0,1,0,9,0,0,4000,1,0,0,0,,0,0,3
1241,913102,无胆匪类,1,50,34000,0,2600,2600,0,0,300,800,600,300,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1242,913103,采花大盗,1,50,34000,0,2600,2600,0,0,300,800,600,300,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1243,913104,飞天女贼,1,50,34000,0,2600,2600,0,0,300,800,600,300,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1244,913105,江洋大盗,1,50,34000,0,2600,2600,0,0,300,800,600,300,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1245,913199,盗贼匪首,2,50,170000,0,5200,5200,0,0,300,800,600,300,0,0,0,0,0,1,1,10,0,0,4000,5,1,0,0,,0,0,3
1246,914001,赤芒蛇,1,60,54000,0,4000,4000,0,0,500,1000,1000,500,0,0,0,0,0,1,0,9,0,0,4000,1,0,0,0,,0,0,3
1247,914002,苍尾狸,1,60,54000,0,4000,4000,0,0,500,1000,1000,500,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1248,914003,翠角犀,1,60,54000,0,4000,4000,0,0,500,1000,1000,500,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1249,914004,青金猿,1,60,54000,0,4000,4000,0,0,500,1000,1000,500,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1250,914005,牛鬼面,1,60,54000,0,4000,4000,0,0,500,1000,1000,500,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1251,914099,狂暴兽王,2,60,270000,0,8000,8000,0,0,500,1000,1000,500,0,0,0,0,0,1,1,10,0,0,4000,5,1,0,0,,0,0,3
1252,914101,盗宝邪修,1,60,54000,0,4000,4000,0,0,500,1000,1000,500,0,0,0,0,0,1,0,9,0,0,4000,1,0,0,0,,0,0,3
1253,914102,无胆匪类,1,60,54000,0,4000,4000,0,0,500,1000,1000,500,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1254,914103,采花大盗,1,60,54000,0,4000,4000,0,0,500,1000,1000,500,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1255,914104,飞天女贼,1,60,54000,0,4000,4000,0,0,500,1000,1000,500,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1256,914105,江洋大盗,1,60,54000,0,4000,4000,0,0,500,1000,1000,500,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1257,914199,盗贼匪首,2,60,270000,0,8000,8000,0,0,500,1000,1000,500,0,0,0,0,0,1,1,10,0,0,4000,5,1,0,0,,0,0,3
1258,915001,赤芒蛇,1,70,100000,0,6900,6900,0,0,700,1200,1400,700,0,0,0,0,0,1,0,9,0,0,4000,1,0,0,0,,0,0,3
1259,915002,苍尾狸,1,70,100000,0,6900,6900,0,0,700,1200,1400,700,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1260,915003,翠角犀,1,70,100000,0,6900,6900,0,0,700,1200,1400,700,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1261,915004,青金猿,1,70,100000,0,6900,6900,0,0,700,1200,1400,700,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1262,915005,牛鬼面,1,70,100000,0,6900,6900,0,0,700,1200,1400,700,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1263,915099,狂暴兽王,2,70,500000,0,13800,13800,0,0,700,1200,1400,700,0,0,0,0,0,1,1,10,0,0,4000,5,1,0,0,,0,0,3
1264,915101,盗宝邪修,1,70,100000,0,6900,6900,0,0,700,1200,1400,700,0,0,0,0,0,1,0,9,0,0,4000,1,0,0,0,,0,0,3
1265,915102,无胆匪类,1,70,100000,0,6900,6900,0,0,700,1200,1400,700,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1266,915103,采花大盗,1,70,100000,0,6900,6900,0,0,700,1200,1400,700,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1267,915104,飞天女贼,1,70,100000,0,6900,6900,0,0,700,1200,1400,700,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1268,915105,江洋大盗,1,70,100000,0,6900,6900,0,0,700,1200,1400,700,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1269,915199,盗贼匪首,2,70,500000,0,13800,13800,0,0,700,1200,1400,700,0,0,0,0,0,1,1,10,0,0,4000,5,1,0,0,,0,0,3
1270,916001,赤芒蛇,1,80,190000,0,10000,10000,0,0,900,1400,1800,900,0,0,0,0,0,1,0,9,0,0,4000,1,0,0,0,,0,0,3
1271,916002,苍尾狸,1,80,190000,0,10000,10000,0,0,900,1400,1800,900,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1272,916003,翠角犀,1,80,190000,0,10000,10000,0,0,900,1400,1800,900,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1273,916004,青金猿,1,80,190000,0,10000,10000,0,0,900,1400,1800,900,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1274,916005,牛鬼面,1,80,190000,0,10000,10000,0,0,900,1400,1800,900,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1275,916099,狂暴兽王,2,80,950000,0,20000,20000,0,0,900,1400,1800,900,0,0,0,0,0,1,1,10,0,0,4000,5,1,0,0,,0,0,3
1276,916101,盗宝邪修,1,80,190000,0,10000,10000,0,0,900,1400,1800,900,0,0,0,0,0,1,0,9,0,0,4000,1,0,0,0,,0,0,3
1277,916102,无胆匪类,1,80,190000,0,10000,10000,0,0,900,1400,1800,900,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1278,916103,采花大盗,1,80,190000,0,10000,10000,0,0,900,1400,1800,900,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1279,916104,飞天女贼,1,80,190000,0,10000,10000,0,0,900,1400,1800,900,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1280,916105,江洋大盗,1,80,190000,0,10000,10000,0,0,900,1400,1800,900,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1281,916199,盗贼匪首,2,80,950000,0,20000,20000,0,0,900,1400,1800,900,0,0,0,0,0,1,1,10,0,0,4000,5,1,0,0,,0,0,3
1282,917001,赤芒蛇,1,90,300000,0,18000,18000,0,0,1400,2000,2200,1100,0,0,0,0,0,1,0,9,0,0,4000,1,0,0,0,,0,0,3
1283,917002,苍尾狸,1,90,300000,0,18000,18000,0,0,1400,2000,2200,1100,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1284,917003,翠角犀,1,90,300000,0,18000,18000,0,0,1400,2000,2200,1100,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1285,917004,青金猿,1,90,300000,0,18000,18000,0,0,1400,2000,2200,1100,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1286,917005,牛鬼面,1,90,300000,0,18000,18000,0,0,1400,2000,2200,1100,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1287,917099,狂暴兽王,2,90,1500000,0,36000,36000,0,0,1400,2000,2200,1100,0,0,0,0,0,1,1,10,0,0,4000,5,1,0,0,,0,0,3
1288,917101,盗宝邪修,1,90,300000,0,18000,18000,0,0,1400,2000,2200,1100,0,0,0,0,0,1,0,9,0,0,4000,1,0,0,0,,0,0,3
1289,917102,无胆匪类,1,90,300000,0,18000,18000,0,0,1400,2000,2200,1100,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1290,917103,采花大盗,1,90,300000,0,18000,18000,0,0,1400,2000,2200,1100,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1291,917104,飞天女贼,1,90,300000,0,18000,18000,0,0,1400,2000,2200,1100,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1292,917105,江洋大盗,1,90,300000,0,18000,18000,0,0,1400,2000,2200,1100,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1293,917199,盗贼匪首,2,90,1500000,0,36000,36000,0,0,1400,2000,2200,1100,0,0,0,0,0,1,1,10,0,0,4000,5,1,0,0,,0,0,3
1294,918001,赤芒蛇,1,100,500000,0,30000,30000,0,0,2000,2600,2600,1300,0,0,0,0,0,1,0,9,0,0,4000,1,0,0,0,,0,0,3
1295,918002,苍尾狸,1,100,500000,0,30000,30000,0,0,2000,2600,2600,1300,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1296,918003,翠角犀,1,100,500000,0,30000,30000,0,0,2000,2600,2600,1300,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1297,918004,青金猿,1,100,500000,0,30000,30000,0,0,2000,2600,2600,1300,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1298,918005,牛鬼面,1,100,500000,0,30000,30000,0,0,2000,2600,2600,1300,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1299,918099,狂暴兽王,2,100,2500000,0,60000,60000,0,0,2000,2600,2600,1300,0,0,0,0,0,1,1,10,0,0,4000,5,1,0,0,,0,0,3
1300,918101,盗宝邪修,1,100,500000,0,30000,30000,0,0,2000,2600,2600,1300,0,0,0,0,0,1,0,9,0,0,4000,1,0,0,0,,0,0,3
1301,918102,无胆匪类,1,100,500000,0,30000,30000,0,0,2000,2600,2600,1300,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1302,918103,采花大盗,1,100,500000,0,30000,30000,0,0,2000,2600,2600,1300,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1303,918104,飞天女贼,1,100,500000,0,30000,30000,0,0,2000,2600,2600,1300,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1304,918105,江洋大盗,1,100,500000,0,30000,30000,0,0,2000,2600,2600,1300,0,0,0,0,0,1,1,9,0,0,4000,1,0,0,0,,0,0,3
1305,918199,盗贼匪首,2,100,2500000,0,60000,60000,0,0,2000,2600,2600,1300,0,0,0,0,0,1,1,10,0,0,4000,5,1,0,0,,0,0,3
1306,920001,灿灿金皮熊,2,30,32000,0,600,600,0,0,50,300,100,50,0,0,0,0,0,1,0,30,0,0,4000,5,1,0,0,,0,0,3
1307,920002,灿灿金皮熊,2,40,70000,0,2000,2000,0,0,100,500,200,100,0,0,0,0,0,1,0,30,0,0,4000,5,1,0,0,,0,0,3
1308,920003,灿灿金皮熊,2,50,170000,0,5200,5200,0,0,300,800,600,300,0,0,0,0,0,1,0,30,0,0,4000,5,1,0,0,,0,0,3
1309,920004,灿灿金皮熊,2,60,270000,0,8000,8000,0,0,500,1000,1000,500,0,0,0,0,0,1,0,30,0,0,4000,5,1,0,0,,0,0,3
1310,920005,灿灿金皮熊,2,70,500000,0,13800,13800,0,0,700,1200,1400,700,0,0,0,0,0,1,0,30,0,0,4000,5,1,0,0,,0,0,3
1311,920006,灿灿金皮熊,2,80,950000,0,20000,20000,0,0,900,1400,1800,900,0,0,0,0,0,1,0,30,0,0,4000,5,1,0,0,,0,0,3
1312,920007,灿灿金皮熊,2,90,1500000,0,36000,36000,0,0,1400,2000,2200,1100,0,0,0,0,0,1,0,30,0,0,4000,5,1,0,0,,0,0,3
1313,920008,灿灿金皮熊,2,100,2500000,0,60000,60000,0,0,2000,2600,2600,1300,0,0,0,0,0,1,0,30,0,0,4000,5,1,0,0,,0,0,3
1314,930001,护宝神魔,2,30,25000,0,600,600,0,0,50,300,100,50,0,0,0,0,0,1,0,30,0,0,4000,3,1,0,0,,0,0,3
1315,930002,护宝神魔,2,40,50000,0,2000,2000,0,0,100,500,200,100,0,0,0,0,0,1,0,30,0,0,4000,3,1,0,0,,0,0,3
1316,930003,护宝神魔,2,50,100000,0,5200,5200,0,0,300,800,600,300,0,0,0,0,0,1,0,30,0,0,4000,3,1,0,0,,0,0,3
1317,930004,护宝神魔,2,60,200000,0,8000,8000,0,0,500,1000,1000,500,0,0,0,0,0,1,0,30,0,0,4000,3,1,0,0,,0,0,3
1318,930005,护宝神魔,2,70,375000,0,13800,13800,0,0,700,1200,1400,700,0,0,0,0,0,1,0,30,0,0,4000,3,1,0,0,,0,0,3
1319,930006,护宝神魔,2,80,750000,0,20000,20000,0,0,900,1400,1800,900,0,0,0,0,0,1,0,30,0,0,4000,3,1,0,0,,0,0,3
1320,930007,护宝神魔,2,90,1150000,0,36000,36000,0,0,1400,2000,2200,1100,0,0,0,0,0,1,0,30,0,0,4000,3,1,0,0,,0,0,3
1321,930008,护宝神魔,2,100,2000000,0,60000,60000,0,0,2000,2600,2600,1300,0,0,0,0,0,1,0,30,0,0,4000,3,1,0,0,,0,0,3
1322,940001,宝箱,7,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1323,940002,宝箱,7,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1324,940003,宝箱,7,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1325,940004,宝箱,7,60,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1326,940005,宝箱,7,70,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1327,940006,宝箱,7,80,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1328,940007,宝箱,7,90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1329,940008,宝箱,7,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1330,940101,宝箱,7,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1331,940102,宝箱,7,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1332,940103,宝箱,7,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1333,940104,宝箱,7,60,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1334,940105,宝箱,7,70,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1335,940106,宝箱,7,80,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1336,940107,宝箱,7,90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1337,940108,宝箱,7,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1338,940201,宝箱,7,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1339,940202,宝箱,7,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1340,940203,宝箱,7,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1341,940204,宝箱,7,60,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1342,940205,宝箱,7,70,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1343,940206,宝箱,7,80,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1344,940207,宝箱,7,90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1345,940208,宝箱,7,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1346,940301,宝箱,7,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1347,940302,宝箱,7,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1348,940303,宝箱,7,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1349,940304,宝箱,7,60,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1350,940305,宝箱,7,70,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1351,940306,宝箱,7,80,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1352,940307,宝箱,7,90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1353,940308,宝箱,7,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
1354,860101,牛头鬼神,1,32,200000,0,0,0,0,0,157,217,237,225,0,0,0,0,2315,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1355,860102,青犀妖兽,1,32,200000,0,0,0,0,0,157,217,237,225,0,0,0,0,2315,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1356,860103,天土金猿,1,32,200000,0,0,0,0,0,157,217,237,225,0,0,0,0,2315,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1357,860201,鬼道孽魔,1,34,607493,0,0,0,0,0,219,303,332,314,0,0,0,0,3241,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1358,860202,冥府妖兵,1,34,607493,0,0,0,0,0,219,303,332,314,0,0,0,0,3241,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1359,860203,荒古妖蛮,1,34,607493,0,0,0,0,0,219,303,332,314,0,0,0,0,3241,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1360,860301,地狱魔铠,1,36,665350,0,0,0,0,0,240,332,363,344,0,0,0,0,2662,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1361,860302,玄灵道兵,1,36,665350,0,0,0,0,0,240,332,363,344,0,0,0,0,2662,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1362,860303,夺天傀儡,1,36,665350,0,0,0,0,0,240,332,363,344,0,0,0,0,2662,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1363,860304,苦海神机,1,36,665350,0,0,0,0,0,240,332,363,344,0,0,0,0,2662,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1364,860401,外道邪修,1,38,723206,0,0,0,0,0,261,361,395,374,0,0,0,0,2315,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1365,860402,极恶狂徒,1,38,723206,0,0,0,0,0,261,361,395,374,0,0,0,0,2315,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1366,860403,无天战将,1,38,723206,0,0,0,0,0,261,361,395,374,0,0,0,0,2315,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1367,860404,天道堕灵,1,38,723206,0,0,0,0,0,261,361,395,374,0,0,0,0,2315,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1368,860405,护道神卫,1,38,723206,0,0,0,0,0,261,361,395,374,0,0,0,0,2315,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1369,860501,冥土妖皇,2,40,867848,0,0,0,0,0,313,433,474,449,0,0,0,0,13889,1,1,12,1,0,4000,3,1,0,0,,0,0,3
1370,860502,冥土生魂,4,45,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,99,0,0,1,0,0,0,,0,0,3
1371,860601,牛头鬼神,1,42,870750,0,0,0,0,0,388,324,574,330,0,0,0,0,2844,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1372,860602,青犀妖兽,1,42,870750,0,0,0,0,0,388,324,574,330,0,0,0,0,2844,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1373,860603,天土金猿,1,42,870750,0,0,0,0,0,388,324,574,330,0,0,0,0,2844,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1374,860701,鬼道孽魔,1,44,1044900,0,0,0,0,0,465,389,688,396,0,0,0,0,3413,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1375,860702,冥府妖兵,1,44,1044900,0,0,0,0,0,465,389,688,396,0,0,0,0,3413,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1376,860703,荒古妖蛮,1,44,1044900,0,0,0,0,0,465,389,688,396,0,0,0,0,3413,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1377,860801,地狱魔铠,1,46,1567350,0,0,0,0,0,481,183,146,370,0,0,0,0,3839,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1378,860802,玄灵道兵,1,46,1567350,0,0,0,0,0,481,183,146,370,0,0,0,0,3839,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1379,860803,夺天傀儡,1,46,1567350,0,0,0,0,0,481,183,146,370,0,0,0,0,3839,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1380,860804,苦海神机,1,46,1567350,0,0,0,0,0,481,183,146,370,0,0,0,0,3839,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1381,860901,外道邪修,1,48,2089800,0,0,0,0,0,930,778,1377,793,0,0,0,0,4095,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1382,860902,极恶狂徒,1,48,2089800,0,0,0,0,0,930,778,1377,793,0,0,0,0,4095,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1383,860903,无天战将,1,48,2089800,0,0,0,0,0,930,778,1377,793,0,0,0,0,4095,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1384,860904,天道堕灵,1,48,2089800,0,0,0,0,0,930,778,1377,793,0,0,0,0,4095,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1385,860905,护道神卫,1,48,2089800,0,0,0,0,0,930,778,1377,793,0,0,0,0,4095,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1386,861001,灭道真仙,2,50,2438100,0,0,0,0,0,1085,908,1606,925,0,0,0,0,23889,1,1,12,1,0,4000,3,0,0,0,,0,0,3
1387,861002,天仙傀儡,4,50,60500,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,10000,1,1,99,1,0,4000,1,0,0,0,,0,0,3
1388,861101,牛头鬼神,1,52,1616670,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,5778,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1389,861102,青犀妖兽,1,52,1616670,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,5778,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1390,861103,天土金猿,1,52,1616670,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,5778,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1391,861201,鬼道孽魔,1,54,2155560,0,0,0,0,0,1333,1333,1333,1333,0,0,0,0,7704,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1392,861202,冥府妖兵,1,54,2155560,0,0,0,0,0,1333,1333,1333,1333,0,0,0,0,7704,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1393,861203,荒古妖蛮,1,54,2155560,0,0,0,0,0,1333,1333,1333,1333,0,0,0,0,7704,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1394,861301,地狱魔铠,1,56,2514820,0,0,0,0,0,1556,1556,1556,1556,0,0,0,0,6741,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1395,861302,玄灵道兵,1,56,2514820,0,0,0,0,0,1556,1556,1556,1556,0,0,0,0,6741,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1396,861303,夺天傀儡,1,56,2514820,0,0,0,0,0,1556,1556,1556,1556,0,0,0,0,6741,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1397,861304,苦海神机,1,56,2514820,0,0,0,0,0,1556,1556,1556,1556,0,0,0,0,6741,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1398,861401,外道邪修,1,58,2874080,0,0,0,0,0,1778,1778,1778,1778,0,0,0,0,7881,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1399,861402,极恶狂徒,1,58,2874080,0,0,0,0,0,1778,1778,1778,1778,0,0,0,0,7881,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1400,861403,无天战将,1,58,2874080,0,0,0,0,0,1778,1778,1778,1778,0,0,0,0,7881,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1401,861404,天道堕灵,1,58,2874080,0,0,0,0,0,1778,1778,1778,1778,0,0,0,0,7881,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1402,861405,护道神卫,1,58,2874080,0,0,0,0,0,1778,1778,1778,1778,0,0,0,0,7881,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1403,861501,修罗武神,2,60,3233340,0,0,0,0,0,2000,2000,2000,2000,0,0,0,0,34667,1,1,12,1,0,4000,3,0,0,0,,0,0,3
1404,861601,牛头鬼神,1,62,2328480,0,0,0,0,0,1328,1012,1327,1289,0,0,0,0,10111,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1405,861602,青犀妖兽,1,62,2328480,0,0,0,0,0,2461,908,696,1825,0,0,0,0,10111,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1406,861603,天土金猿,1,62,2328480,0,0,0,0,0,2461,908,696,1825,0,0,0,0,10111,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1407,861701,鬼道孽魔,1,64,2661120,0,0,0,0,0,1517,1157,1516,1473,0,0,0,0,11556,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1408,861702,冥府妖兵,1,64,2661120,0,0,0,0,0,3015,1112,853,2236,0,0,0,0,11556,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1409,861703,荒古妖蛮,1,64,2661120,0,0,0,0,0,3015,1112,853,2236,0,0,0,0,11556,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1410,861801,地狱魔铠,1,66,2993760,0,0,0,0,0,1707,1301,1706,1658,0,0,0,0,9750,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1411,861802,玄灵道兵,1,66,2993760,0,0,0,0,0,3570,1317,1010,2647,0,0,0,0,9750,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1412,861803,夺天傀儡,1,66,2993760,0,0,0,0,0,3570,1317,1010,2647,0,0,0,0,9750,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1413,861804,苦海神机,1,66,2993760,0,0,0,0,0,3570,1317,1010,2647,0,0,0,0,9525,1,1,12,1,0,4000,1,0,0,0,,0,0,3
1414,861901,外道邪修,1,68,3326400,0,0,0,0,0,4124,1522,1167,3058,0,0,0,0,9525,1,1,12,1,0,4000,1,0,0,0,,0,0,3
